,model,data,series,metrics,values
1161,model_logistic,train,imbalanced,fn,34.0
1162,model_logistic,val,imbalanced,fn,9.0
1163,model_logistic,test,imbalanced,fn,8.0
1164,model_logistic,train,imbalanced,fn,39.0
1165,model_logistic,val,imbalanced,fn,4.0
1166,model_logistic,test,imbalanced,fn,9.0
1167,model_logistic,train,imbalanced,fn,38.0
1168,model_logistic,val,imbalanced,fn,4.0
1169,model_logistic,test,imbalanced,fn,9.0
1170,model_logistic,train,SMOTE,fn,157.0
1171,model_logistic,val,SMOTE,fn,5.0
1172,model_logistic,test,SMOTE,fn,9.0
1173,model_logistic,train,SMOTE,fn,164.0
1174,model_logistic,val,SMOTE,fn,5.0
1175,model_logistic,test,SMOTE,fn,9.0
1176,model_logistic,train,SMOTE,fn,170.0
1177,model_logistic,val,SMOTE,fn,2.0
1178,model_logistic,test,SMOTE,fn,9.0
1179,model_logistic,train,SMOTE,fn,177.0
1180,model_logistic,val,SMOTE,fn,7.0
1181,model_logistic,test,SMOTE,fn,9.0
1182,model_logistic,train,SMOTE,fn,166.0
1183,model_logistic,val,SMOTE,fn,4.0
1184,model_logistic,test,SMOTE,fn,9.0
1185,model_logistic,train,SMOTE,fn,140.0
1186,model_logistic,val,SMOTE,fn,7.0
1187,model_logistic,test,SMOTE,fn,9.0
1188,model_logistic,train,SMOTE,fn,153.0
1189,model_logistic,val,SMOTE,fn,5.0
1190,model_logistic,test,SMOTE,fn,9.0
1191,model_logistic,train,SMOTE,fn,147.0
1192,model_logistic,val,SMOTE,fn,9.0
1193,model_logistic,test,SMOTE,fn,9.0
1194,model_logistic,train,SMOTE,fn,171.0
1195,model_logistic,val,SMOTE,fn,3.0
1196,model_logistic,test,SMOTE,fn,9.0
1197,model_logistic,train,SMOTE,fn,149.0
1198,model_logistic,val,SMOTE,fn,6.0
1199,model_logistic,test,SMOTE,fn,9.0
1200,model_LinearSVC,train,imbalanced,fn,36.0
1201,model_LinearSVC,val,imbalanced,fn,4.0
1202,model_LinearSVC,test,imbalanced,fn,8.0
1203,model_LinearSVC,train,imbalanced,fn,39.0
1204,model_LinearSVC,val,imbalanced,fn,7.0
1205,model_LinearSVC,test,imbalanced,fn,10.0
1206,model_LinearSVC,train,imbalanced,fn,38.0
1207,model_LinearSVC,val,imbalanced,fn,7.0
1208,model_LinearSVC,test,imbalanced,fn,8.0
1209,model_LinearSVC,train,imbalanced,fn,37.0
1210,model_LinearSVC,val,imbalanced,fn,8.0
1211,model_LinearSVC,test,imbalanced,fn,10.0
1212,model_LinearSVC,train,imbalanced,fn,38.0
1213,model_LinearSVC,val,imbalanced,fn,4.0
1214,model_LinearSVC,test,imbalanced,fn,8.0
1215,model_LinearSVC,train,imbalanced,fn,37.0
1216,model_LinearSVC,val,imbalanced,fn,7.0
1217,model_LinearSVC,test,imbalanced,fn,9.0
1218,model_LinearSVC,train,imbalanced,fn,36.0
1219,model_LinearSVC,val,imbalanced,fn,5.0
1220,model_LinearSVC,test,imbalanced,fn,10.0
1221,model_LinearSVC,train,imbalanced,fn,36.0
1222,model_LinearSVC,val,imbalanced,fn,9.0
1223,model_LinearSVC,test,imbalanced,fn,9.0
1224,model_LinearSVC,train,imbalanced,fn,39.0
1225,model_LinearSVC,val,imbalanced,fn,4.0
1226,model_LinearSVC,test,imbalanced,fn,9.0
1227,model_LinearSVC,train,imbalanced,fn,36.0
1228,model_LinearSVC,val,imbalanced,fn,4.0
1229,model_LinearSVC,test,imbalanced,fn,9.0
1230,model_LinearSVC,train,SMOTE,fn,169.0
1231,model_LinearSVC,val,SMOTE,fn,4.0
1232,model_LinearSVC,test,SMOTE,fn,9.0
1233,model_LinearSVC,train,SMOTE,fn,174.0
1234,model_LinearSVC,val,SMOTE,fn,7.0
1235,model_LinearSVC,test,SMOTE,fn,10.0
1236,model_LinearSVC,train,SMOTE,fn,176.0
1237,model_LinearSVC,val,SMOTE,fn,7.0
1238,model_LinearSVC,test,SMOTE,fn,9.0
1239,model_LinearSVC,train,SMOTE,fn,175.0
1240,model_LinearSVC,val,SMOTE,fn,9.0
1241,model_LinearSVC,test,SMOTE,fn,10.0
1242,model_LinearSVC,train,SMOTE,fn,171.0
1243,model_LinearSVC,val,SMOTE,fn,4.0
1244,model_LinearSVC,test,SMOTE,fn,7.0
1245,model_LinearSVC,train,SMOTE,fn,164.0
1246,model_LinearSVC,val,SMOTE,fn,6.0
1247,model_LinearSVC,test,SMOTE,fn,9.0
1248,model_LinearSVC,train,SMOTE,fn,164.0
1249,model_LinearSVC,val,SMOTE,fn,5.0
1250,model_LinearSVC,test,SMOTE,fn,8.0
1251,model_LinearSVC,train,SMOTE,fn,157.0
1252,model_LinearSVC,val,SMOTE,fn,10.0
1253,model_LinearSVC,test,SMOTE,fn,8.0
1254,model_LinearSVC,train,SMOTE,fn,174.0
1255,model_LinearSVC,val,SMOTE,fn,4.0
1256,model_LinearSVC,test,SMOTE,fn,8.0
1257,model_LinearSVC,train,SMOTE,fn,160.0
1258,model_LinearSVC,val,SMOTE,fn,7.0
1259,model_LinearSVC,test,SMOTE,fn,10.0
1260,model_SVC,train,imbalanced,fn,27.0
1261,model_SVC,val,imbalanced,fn,8.0
1262,model_SVC,test,imbalanced,fn,11.0
1263,model_SVC,train,imbalanced,fn,25.0
1264,model_SVC,val,imbalanced,fn,7.0
1265,model_SVC,test,imbalanced,fn,11.0
1266,model_SVC,train,imbalanced,fn,24.0
1267,model_SVC,val,imbalanced,fn,7.0
1268,model_SVC,test,imbalanced,fn,10.0
1269,model_SVC,train,imbalanced,fn,24.0
1270,model_SVC,val,imbalanced,fn,8.0
1271,model_SVC,test,imbalanced,fn,12.0
1272,model_SVC,train,imbalanced,fn,27.0
1273,model_SVC,val,imbalanced,fn,5.0
1274,model_SVC,test,imbalanced,fn,11.0
1275,model_SVC,train,imbalanced,fn,25.0
1276,model_SVC,val,imbalanced,fn,8.0
1277,model_SVC,test,imbalanced,fn,12.0
1278,model_SVC,train,imbalanced,fn,29.0
1279,model_SVC,val,imbalanced,fn,4.0
1280,model_SVC,test,imbalanced,fn,12.0
1281,model_SVC,train,imbalanced,fn,26.0
1282,model_SVC,val,imbalanced,fn,7.0
1283,model_SVC,test,imbalanced,fn,11.0
1284,model_SVC,train,imbalanced,fn,24.0
1285,model_SVC,val,imbalanced,fn,6.0
1286,model_SVC,test,imbalanced,fn,11.0
1287,model_SVC,train,imbalanced,fn,23.0
1288,model_SVC,val,imbalanced,fn,7.0
1289,model_SVC,test,imbalanced,fn,12.0
1290,model_SVC,train,SMOTE,fn,0.0
1291,model_SVC,val,SMOTE,fn,22.0
1292,model_SVC,test,SMOTE,fn,24.0
1293,model_SVC,train,SMOTE,fn,0.0
1294,model_SVC,val,SMOTE,fn,21.0
1295,model_SVC,test,SMOTE,fn,24.0
1296,model_SVC,train,SMOTE,fn,1.0
1297,model_SVC,val,SMOTE,fn,20.0
1298,model_SVC,test,SMOTE,fn,24.0
1299,model_SVC,train,SMOTE,fn,0.0
1300,model_SVC,val,SMOTE,fn,21.0
1301,model_SVC,test,SMOTE,fn,24.0
1302,model_SVC,train,SMOTE,fn,0.0
1303,model_SVC,val,SMOTE,fn,19.0
1304,model_SVC,test,SMOTE,fn,24.0
1305,model_SVC,train,SMOTE,fn,0.0
1306,model_SVC,val,SMOTE,fn,19.0
1307,model_SVC,test,SMOTE,fn,24.0
1308,model_SVC,train,SMOTE,fn,1.0
1309,model_SVC,val,SMOTE,fn,21.0
1310,model_SVC,test,SMOTE,fn,24.0
1311,model_SVC,train,SMOTE,fn,1.0
1312,model_SVC,val,SMOTE,fn,21.0
1313,model_SVC,test,SMOTE,fn,24.0
1314,model_SVC,train,SMOTE,fn,0.0
1315,model_SVC,val,SMOTE,fn,19.0
1316,model_SVC,test,SMOTE,fn,24.0
1317,model_SVC,train,SMOTE,fn,0.0
1318,model_SVC,val,SMOTE,fn,21.0
1319,model_SVC,test,SMOTE,fn,24.0
1320,model_RandomForest,train,imbalanced,fn,31.0
1321,model_RandomForest,val,imbalanced,fn,17.0
1322,model_RandomForest,test,imbalanced,fn,20.0
